file,line_num,gt,pred,accuracy,cer,wer,matched,cer_bin
1_7.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,"ПБ-ДЕЁЖ2 ИЙКАМНШПРЕТ ЧТХЦЧШЩЪ #"" ]",0.5970149253731343,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_7.png,12,ЮЯ-0123456789,ЩЯ-Ц1274567Е9,0.6923076923076923,0.3076923076923077,1.0,1,0.3-0.5
1_7.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,"ПБ-ДЕЁЖ2 ИЙКАМНШПРЕТ ЧТХЦЧШЩЪ #"" ]",0.5970149253731343,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_7.png,14,ЮЯ-0123456789,ЩЯ-Ц1274567Е9,0.6923076923076923,0.3076923076923077,1.0,1,0.3-0.5
1_7.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,"ПБ-ДЕЁЖ2 ИЙКАМНШПРЕТ ЧТХЦЧШЩЪ #"" ]",0.5970149253731343,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_7.png,16,ЮЯ-0123456789,ЩЯ-Ц1274567Е9,0.6923076923076923,0.3076923076923077,1.0,1,0.3-0.5
1_7.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,"ПБ-ДЕЁЖ2 ИЙКАМНШПРЕТ ЧТХЦЧШЩЪ #"" ]",0.5970149253731343,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_7.png,18,ЮЯ-0123456789,ЩЯ-Ц1274567Е9,0.6923076923076923,0.3076923076923077,1.0,1,0.3-0.5
1_7.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,"ПБ-ДЕЁЖ2 ИЙКАМНШПРЕТ ЧТХЦЧШЩЪ #"" ]",0.5970149253731343,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_7.png,20,ЮЯ-0123456789,ЩЯ-Ц1274567Е9,0.6923076923076923,0.3076923076923077,1.0,1,0.3-0.5
1_8.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске Подписывать бланк НЕ требуется,0.990990990990991,0.017857142857142856,0.125,1,0-0.1
1_8.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.723404255319149,0.30434782608695654,1.3333333333333333,1,0.3-0.5
1_8.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,шХц ШЪЪЫ яНЯ-1427456789,0.6086956521739131,0.43478260869565216,3.0,1,0.3-0.5
1_8.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.723404255319149,0.30434782608695654,1.3333333333333333,1,0.3-0.5
1_8.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,шХц ШЪЪЫ яНЯ-1427456789,0.6086956521739131,0.43478260869565216,3.0,1,0.3-0.5
1_8.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.723404255319149,0.30434782608695654,1.3333333333333333,1,0.3-0.5
1_8.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,шХц ШЪЪЫ яНЯ-1427456789,0.6086956521739131,0.43478260869565216,3.0,1,0.3-0.5
1_8.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.723404255319149,0.30434782608695654,1.3333333333333333,1,0.3-0.5
1_8.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,шХц ШЪЪЫ яНЯ-1427456789,0.6086956521739131,0.43478260869565216,3.0,1,0.3-0.5
1_8.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.723404255319149,0.30434782608695654,1.3333333333333333,1,0.3-0.5
1_8.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,шХц ШЪЪЫ яНЯ-1427456789,0.6086956521739131,0.43478260869565216,3.0,1,0.3-0.5
1_8.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.5614035087719298,0.5757575757575758,1.3333333333333333,1,0.5-1.0
1_8.png,12,ЮЯ-0123456789,ЮЯ- 1274547₽9,0.6923076923076923,0.3076923076923077,2.0,1,0.3-0.5
1_8.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.5614035087719298,0.5757575757575758,1.3333333333333333,1,0.5-1.0
1_8.png,14,ЮЯ-0123456789,ЮЯ- 1274547₽9,0.6923076923076923,0.3076923076923077,2.0,1,0.3-0.5
1_8.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.5614035087719298,0.5757575757575758,1.3333333333333333,1,0.5-1.0
1_8.png,16,ЮЯ-0123456789,ЮЯ- 1274547₽9,0.6923076923076923,0.3076923076923077,2.0,1,0.3-0.5
1_8.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.5614035087719298,0.5757575757575758,1.3333333333333333,1,0.5-1.0
1_8.png,18,ЮЯ-0123456789,ЮЯ- 1274547₽9,0.6923076923076923,0.3076923076923077,2.0,1,0.3-0.5
1_8.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБВГДЕЁЖ2 ИЙК /МНППРЕТ ч,0.5614035087719298,0.5757575757575758,1.3333333333333333,1,0.5-1.0
1_8.png,20,ЮЯ-0123456789,ЮЯ- 1274547₽9,0.6923076923076923,0.3076923076923077,2.0,1,0.3-0.5
1_9.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске Подписывать бланк НЕ требуется,0.990990990990991,0.017857142857142856,0.125,1,0-0.1
1_9.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ; ИИКАМНППР.Т Ч,0.6521739130434783,0.34782608695652173,1.0,1,0.3-0.5
1_9.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЬ эшя-0122456799,0.723404255319149,0.30434782608695654,2.0,1,0.3-0.5
1_9.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ; ИИКАМНППР.Т Ч,0.6521739130434783,0.34782608695652173,1.0,1,0.3-0.5
1_9.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЬ эшя-0122456799,0.723404255319149,0.30434782608695654,2.0,1,0.3-0.5
1_9.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ; ИИКАМНППР.Т Ч,0.6521739130434783,0.34782608695652173,1.0,1,0.3-0.5
1_9.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЬ эшя-0122456799,0.723404255319149,0.30434782608695654,2.0,1,0.3-0.5
1_9.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ; ИИКАМНППР.Т Ч,0.6521739130434783,0.34782608695652173,1.0,1,0.3-0.5
1_9.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЬ эшя-0122456799,0.723404255319149,0.30434782608695654,2.0,1,0.3-0.5
1_9.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ; ИИКАМНППР.Т Ч,0.6521739130434783,0.34782608695652173,1.0,1,0.3-0.5
1_9.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЬ эшя-0122456799,0.723404255319149,0.30434782608695654,2.0,1,0.3-0.5
1_9.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,РЕЕГДЕЕжЗИЙ К/МНППР [Т Ч#ХЦЧшЩЪ.Ъ },0.5588235294117647,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_9.png,12,ЮЯ-0123456789,ЮЯ -[ 1234567Н9,0.7857142857142857,0.3076923076923077,3.0,1,0.3-0.5
1_9.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,РЕЕГДЕЕжЗИЙ К/МНППР [Т Ч#ХЦЧшЩЪ.Ъ },0.5588235294117647,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_9.png,14,ЮЯ-0123456789,ЮЯ -[ 1234567Н9,0.7857142857142857,0.3076923076923077,3.0,1,0.3-0.5
1_9.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,РЕЕГДЕЕжЗИЙ К/МНППР [Т Ч#ХЦЧшЩЪ.Ъ },0.5588235294117647,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_9.png,16,ЮЯ-0123456789,ЮЯ -[ 1234567Н9,0.7857142857142857,0.3076923076923077,3.0,1,0.3-0.5
1_9.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,РЕЕГДЕЕжЗИЙ К/МНППР [Т Ч#ХЦЧшЩЪ.Ъ },0.5588235294117647,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_9.png,18,ЮЯ-0123456789,ЮЯ -[ 1234567Н9,0.7857142857142857,0.3076923076923077,3.0,1,0.3-0.5
1_9.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,РЕЕГДЕЕжЗИЙ К/МНППР [Т Ч#ХЦЧшЩЪ.Ъ },0.5588235294117647,0.48484848484848486,1.6666666666666667,1,0.3-0.5
1_9.png,20,ЮЯ-0123456789,ЮЯ -[ 1234567Н9,0.7857142857142857,0.3076923076923077,3.0,1,0.3-0.5
1_10.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,1,0-0.1
1_10.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ4 ИИК /МНППР[Т Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
1_10.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦЧШЩЪЫЪ ЗЮЯ-027456709,0.782608695652174,0.2608695652173913,2.0,1,0.2-0.3
1_10.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ4 ИИК /МНППР[Т Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
1_10.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦЧШЩЪЫЪ ЗЮЯ-027456709,0.782608695652174,0.2608695652173913,2.0,1,0.2-0.3
1_10.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ4 ИИК /МНППР[Т Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
1_10.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦЧШЩЪЫЪ ЗЮЯ-027456709,0.782608695652174,0.2608695652173913,2.0,1,0.2-0.3
1_10.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ4 ИИК /МНППР[Т Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
1_10.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦЧШЩЪЫЪ ЗЮЯ-027456709,0.782608695652174,0.2608695652173913,2.0,1,0.2-0.3
1_10.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЁХ4 ИИК /МНППР[Т Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
1_10.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ФХЦЧШЩЪЫЪ ЗЮЯ-027456709,0.782608695652174,0.2608695652173913,2.0,1,0.2-0.3
1_10.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁЖ2 ИЙК /МНШПП ДТ ЧТХ ЦЧШЩЪ 4 [,0.5714285714285714,0.5454545454545454,2.6666666666666665,1,0.5-1.0
1_10.png,12,ЮЯ-0123456789,ШШЯ - Ц 1274547П7,0.4666666666666667,0.7692307692307693,4.0,1,0.5-1.0
1_10.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁЖ2 ИЙК /МНШПП ДТ ЧТХ ЦЧШЩЪ 4 [,0.5714285714285714,0.5454545454545454,2.6666666666666665,1,0.5-1.0
1_10.png,14,ЮЯ-0123456789,ШШЯ - Ц 1274547П7,0.4666666666666667,0.7692307692307693,4.0,1,0.5-1.0
1_10.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁЖ2 ИЙК /МНШПП ДТ ЧТХ ЦЧШЩЪ 4 [,0.5714285714285714,0.5454545454545454,2.6666666666666665,1,0.5-1.0
1_10.png,16,ЮЯ-0123456789,ШШЯ - Ц 1274547П7,0.4666666666666667,0.7692307692307693,4.0,1,0.5-1.0
1_10.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁЖ2 ИЙК /МНШПП ДТ ЧТХ ЦЧШЩЪ 4 [,0.5714285714285714,0.5454545454545454,2.6666666666666665,1,0.5-1.0
1_10.png,18,ЮЯ-0123456789,ШШЯ - Ц 1274547П7,0.4666666666666667,0.7692307692307693,4.0,1,0.5-1.0
1_10.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁЖ2 ИЙК /МНШПП ДТ ЧТХ ЦЧШЩЪ 4 [,0.5714285714285714,0.5454545454545454,2.6666666666666665,1,0.5-1.0
1_10.png,20,ЮЯ-0123456789,ШШЯ - Ц 1274547П7,0.4666666666666667,0.7692307692307693,4.0,1,0.5-1.0
2_1.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,1,0-0.1
2_1.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЁЖ2 ИЛК АМНППРЕТ Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
2_1.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЕ Э/Я-['224567Ш9,0.6808510638297872,0.34782608695652173,2.0,1,0.3-0.5
2_1.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЁЖ2 ИЛК АМНППРЕТ Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
2_1.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЕ Э/Я-['224567Ш9,0.6808510638297872,0.34782608695652173,2.0,1,0.3-0.5
2_1.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЁЖ2 ИЛК АМНППРЕТ Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
2_1.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЕ Э/Я-['224567Ш9,0.6808510638297872,0.34782608695652173,2.0,1,0.3-0.5
2_1.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЁЖ2 ИЛК АМНППРЕТ Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
2_1.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЕ Э/Я-['224567Ш9,0.6808510638297872,0.34782608695652173,2.0,1,0.3-0.5
2_1.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЁЖ2 ИЛК АМНППРЕТ Ч,0.6382978723404256,0.391304347826087,1.3333333333333333,1,0.3-0.5
2_1.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦЧШЩЪЫЕ Э/Я-['224567Ш9,0.6808510638297872,0.34782608695652173,2.0,1,0.3-0.5
2_1.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,БЕГ ДЕЁЖЪ ИЙК /МНППР[Т ЧТХЦЧШЩЪЫЪ],0.6567164179104478,0.42424242424242425,1.6666666666666667,1,0.3-0.5
2_1.png,12,ЮЯ-0123456789,КЯ-Й1234567.9,0.7692307692307693,0.23076923076923078,1.0,1,0.2-0.3
2_1.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,БЕГ ДЕЁЖЪ ИЙК /МНППР[Т ЧТХЦЧШЩЪЫЪ],0.6567164179104478,0.42424242424242425,1.6666666666666667,1,0.3-0.5
2_1.png,14,ЮЯ-0123456789,КЯ-Й1234567.9,0.7692307692307693,0.23076923076923078,1.0,1,0.2-0.3
2_1.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,БЕГ ДЕЁЖЪ ИЙК /МНППР[Т ЧТХЦЧШЩЪЫЪ],0.6567164179104478,0.42424242424242425,1.6666666666666667,1,0.3-0.5
2_1.png,16,ЮЯ-0123456789,КЯ-Й1234567.9,0.7692307692307693,0.23076923076923078,1.0,1,0.2-0.3
2_1.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,БЕГ ДЕЁЖЪ ИЙК /МНППР[Т ЧТХЦЧШЩЪЫЪ],0.6567164179104478,0.42424242424242425,1.6666666666666667,1,0.3-0.5
2_1.png,18,ЮЯ-0123456789,КЯ-Й1234567.9,0.7692307692307693,0.23076923076923078,1.0,1,0.2-0.3
2_1.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,БЕГ ДЕЁЖЪ ИЙК /МНППР[Т ЧТХЦЧШЩЪЫЪ],0.6567164179104478,0.42424242424242425,1.6666666666666667,1,0.3-0.5
2_1.png,20,ЮЯ-0123456789,КЯ-Й1234567.9,0.7692307692307693,0.23076923076923078,1.0,1,0.2-0.3
2_2.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске Подписывать бланк НЕ требуется,0.990990990990991,0.017857142857142856,0.125,1,0-0.1
2_2.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЕХ4 ИЛКАМНППРЕТ ч,0.5652173913043478,0.43478260869565216,1.0,1,0.3-0.5
2_2.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,# ХЦЧШЩЪЫ Е]НЯ-Д /224567.9,0.6122448979591837,0.4782608695652174,4.0,1,0.3-0.5
2_2.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЕХ4 ИЛКАМНППРЕТ ч,0.5652173913043478,0.43478260869565216,1.0,1,0.3-0.5
2_2.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,# ХЦЧШЩЪЫ Е]НЯ-Д /224567.9,0.6122448979591837,0.4782608695652174,4.0,1,0.3-0.5
2_2.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЕХ4 ИЛКАМНППРЕТ ч,0.5652173913043478,0.43478260869565216,1.0,1,0.3-0.5
2_2.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,# ХЦЧШЩЪЫ Е]НЯ-Д /224567.9,0.6122448979591837,0.4782608695652174,4.0,1,0.3-0.5
2_2.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЕХ4 ИЛКАМНППРЕТ ч,0.5652173913043478,0.43478260869565216,1.0,1,0.3-0.5
2_2.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,# ХЦЧШЩЪЫ Е]НЯ-Д /224567.9,0.6122448979591837,0.4782608695652174,4.0,1,0.3-0.5
2_2.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБЕГДЕЕХ4 ИЛКАМНППРЕТ ч,0.5652173913043478,0.43478260869565216,1.0,1,0.3-0.5
2_2.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,# ХЦЧШЩЪЫ Е]НЯ-Д /224567.9,0.6122448979591837,0.4782608695652174,4.0,1,0.3-0.5
2_2.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁж? ИЙКАМНДПРЕТ Н#ХЦНШЩЪЛЕ?,0.5757575757575758,0.45454545454545453,1.0,1,0.3-0.5
2_2.png,12,ЮЯ-0123456789,ЮЯ -7127456747,0.6666666666666666,0.38461538461538464,2.0,1,0.3-0.5
2_2.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁж? ИЙКАМНДПРЕТ Н#ХЦНШЩЪЛЕ?,0.5757575757575758,0.45454545454545453,1.0,1,0.3-0.5
2_2.png,14,ЮЯ-0123456789,ЮЯ -7127456747,0.6666666666666666,0.38461538461538464,2.0,1,0.3-0.5
2_2.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁж? ИЙКАМНДПРЕТ Н#ХЦНШЩЪЛЕ?,0.5757575757575758,0.45454545454545453,1.0,1,0.3-0.5
2_2.png,16,ЮЯ-0123456789,ЮЯ -7127456747,0.6666666666666666,0.38461538461538464,2.0,1,0.3-0.5
2_2.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁж? ИЙКАМНДПРЕТ Н#ХЦНШЩЪЛЕ?,0.5757575757575758,0.45454545454545453,1.0,1,0.3-0.5
2_2.png,18,ЮЯ-0123456789,ЮЯ -7127456747,0.6666666666666666,0.38461538461538464,2.0,1,0.3-0.5
2_2.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,НБЕГДЕЁж? ИЙКАМНДПРЕТ Н#ХЦНШЩЪЛЕ?,0.5757575757575758,0.45454545454545453,1.0,1,0.3-0.5
2_2.png,20,ЮЯ-0123456789,ЮЯ -7127456747,0.6666666666666666,0.38461538461538464,2.0,1,0.3-0.5
2_3.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске: Подписывать бланк НЕ требуется,0.9821428571428571,0.017857142857142856,0.125,1,0-0.1
2_3.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ПЕЕГДЕЕЖАЖИЙКИМН,0.46153846153846156,0.6086956521739131,1.0,1,0.5-1.0
2_3.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ХЦЧ ЩЪЫЫЯПЧЕИ722446,0.47619047619047616,0.6086956521739131,2.0,1,0.5-1.0
2_3.png,3,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ПЕЕГДЕЕЖАЖИЙКИМН,0.46153846153846156,0.6086956521739131,1.0,1,0.5-1.0
2_3.png,4,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ХЦЧ ЩЪЫЫЯПЧЕИ722446,0.47619047619047616,0.6086956521739131,2.0,1,0.5-1.0
2_3.png,5,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ПЕЕГДЕЕЖАЖИЙКИМН,0.46153846153846156,0.6086956521739131,1.0,1,0.5-1.0
2_3.png,6,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ХЦЧ ЩЪЫЫЯПЧЕИ722446,0.47619047619047616,0.6086956521739131,2.0,1,0.5-1.0
2_3.png,7,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ПЕЕГДЕЕЖАЖИЙКИМН,0.46153846153846156,0.6086956521739131,1.0,1,0.5-1.0
2_3.png,8,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ХЦЧ ЩЪЫЫЯПЧЕИ722446,0.47619047619047616,0.6086956521739131,2.0,1,0.5-1.0
2_3.png,9,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,ПЕЕГДЕЕЖАЖИЙКИМН,0.46153846153846156,0.6086956521739131,1.0,1,0.5-1.0
2_3.png,10,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,ХЦЧ ЩЪЫЫЯПЧЕИ722446,0.47619047619047616,0.6086956521739131,2.0,1,0.5-1.0
2_3.png,11,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ПЕЕГДЕЁЖА ЙЙКЛМАДПР Т Чд ХЦЧШЩЪЫ я,0.5970149253731343,0.42424242424242425,2.0,1,0.3-0.5
2_3.png,12,ЮЯ-0123456789,ШХЩ 4274562@,0.32,0.6923076923076923,2.0,1,0.5-1.0
2_3.png,13,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ПЕЕГДЕЁЖА ЙЙКЛМАДПР Т Чд ХЦЧШЩЪЫ я,0.5970149253731343,0.42424242424242425,2.0,1,0.3-0.5
2_3.png,14,ЮЯ-0123456789,ШХЩ 4274562@,0.32,0.6923076923076923,2.0,1,0.5-1.0
2_3.png,15,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ПЕЕГДЕЁЖА ЙЙКЛМАДПР Т Чд ХЦЧШЩЪЫ я,0.5970149253731343,0.42424242424242425,2.0,1,0.3-0.5
2_3.png,16,ЮЯ-0123456789,ШХЩ 4274562@,0.32,0.6923076923076923,2.0,1,0.5-1.0
2_3.png,17,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ПЕЕГДЕЁЖА ЙЙКЛМАДПР Т Чд ХЦЧШЩЪЫ я,0.5970149253731343,0.42424242424242425,2.0,1,0.3-0.5
2_3.png,18,ЮЯ-0123456789,ШХЩ 4274562@,0.32,0.6923076923076923,2.0,1,0.5-1.0
2_3.png,19,АБВГДЕЁЖЗИЙ КЛМНОПРСТ УФХЦЧШЩЪЫЬЭ,ПЕЕГДЕЁЖА ЙЙКЛМАДПР Т Чд ХЦЧШЩЪЫ я,0.5970149253731343,0.42424242424242425,2.0,1,0.3-0.5
2_3.png,20,ЮЯ-0123456789,ШХЩ 4274562@,0.32,0.6923076923076923,2.0,1,0.5-1.0
2_4.png,0,Задание указано на доске. Подписывать бланк НЕ требуется,Задание указано на доске. Подписывать бланк НЕ требуется,1.0,0.0,0.0,1,0-0.1
2_4.png,1,АБВГДЕЁЖЗ ИЙКЛМНОПРСТ У,НБВГДЕЕХЪ ИИКЛМНЕПРЕТ:н,0.6086956521739131,0.391304347826087,1.0,1,0.3-0.5
2_4.png,2,ФХЦЧШЩЪЫЬЭЮЯ-0123456789,#ХЦ ЪЫНЭЮЯ-=22456749,0.6511627906976745,0.391304347826087,2.0,1,0.3-0.5
